frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
484,0,16.091,0.98,1,-0.112,0.217,0.036,0.187,0.051,1.33,0.30,1.79,0.02,0.00,1.19,0.00,0.00,0.00,0.00,0.99,0.71,1.57,0.79,0.00,0.18,2.51,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
485,0,16.124,0.98,1,-0.110,0.182,0.032,0.183,0.053,1.48,0.27,1.78,0.11,0.00,0.99,0.00,0.00,0.00,0.00,1.01,0.79,1.45,0.84,0.00,0.23,1.75,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
486,0,16.158,0.98,1,-0.118,0.195,0.021,0.186,0.055,1.48,0.24,1.80,0.13,0.00,0.72,0.00,0.00,0.00,0.00,1.01,0.86,1.40,0.83,0.00,0.24,1.30,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
487,0,16.191,0.98,1,-0.119,0.195,0.017,0.184,0.056,1.44,0.20,1.78,0.27,0.00,0.58,0.00,0.00,0.00,0.00,1.03,0.87,1.39,0.80,0.00,0.35,1.04,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
488,0,16.224,0.98,1,-0.116,0.194,0.021,0.183,0.055,1.46,0.22,1.77,0.39,0.00,0.43,0.00,0.00,0.00,0.00,1.02,0.91,1.37,0.80,0.00,0.49,0.87,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
489,0,16.258,0.98,1,-0.126,0.182,0.019,0.181,0.057,1.49,0.25,1.84,0.79,0.00,0.35,0.00,0.00,0.00,0.00,0.98,0.95,1.34,0.83,0.00,0.55,0.62,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
490,0,16.291,0.98,1,-0.154,0.149,0.014,0.178,0.058,1.47,0.31,1.88,1.29,0.00,0.21,0.00,0.00,0.00,0.01,0.95,0.94,1.28,0.90,0.00,0.51,0.37,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
491,0,16.324,0.98,1,-0.150,0.151,0.011,0.177,0.059,1.49,0.32,1.83,1.74,0.00,0.10,0.00,0.00,0.00,0.01,0.95,0.95,1.31,0.92,0.00,0.36,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
492,0,16.357,0.98,1,-0.171,0.155,0.014,0.180,0.056,1.52,0.32,1.77,2.07,0.00,0.05,0.00,0.00,0.00,0.04,0.96,0.95,1.40,0.98,0.00,0.42,0.07,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
493,0,16.391,0.98,1,-0.169,0.151,0.010,0.177,0.060,1.65,0.30,1.67,2.19,0.00,0.05,0.00,0.00,0.00,0.03,0.97,0.93,1.50,0.93,0.00,0.46,0.04,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
494,0,16.424,0.98,1,-0.170,0.166,0.016,0.179,0.056,1.66,0.27,1.63,2.34,0.00,0.05,0.00,0.00,0.00,0.07,0.94,0.90,1.49,0.92,0.00,0.47,0.02,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
495,0,16.457,0.98,1,-0.175,0.168,0.011,0.177,0.059,1.66,0.29,1.58,2.41,0.00,0.00,0.00,0.00,0.00,0.12,0.93,0.87,1.43,0.94,0.00,0.44,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
496,0,16.491,0.98,1,-0.163,0.159,0.015,0.178,0.055,1.61,0.27,1.57,2.59,0.00,0.01,0.00,0.00,0.00,0.14,0.93,0.85,1.42,0.99,0.00,0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
497,0,16.524,0.98,1,-0.166,0.161,0.011,0.178,0.057,1.57,0.34,1.63,2.77,0.00,0.01,0.00,0.00,0.00,0.22,0.92,0.82,1.41,1.01,0.00,0.55,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
498,0,16.557,0.98,1,-0.160,0.135,0.014,0.179,0.056,1.56,0.35,1.64,3.02,0.00,0.01,0.00,0.00,0.00,0.20,0.89,0.83,1.45,0.96,0.00,0.51,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
499,0,16.591,0.98,1,-0.156,0.116,0.015,0.180,0.057,1.50,0.38,1.73,3.18,0.00,0.00,0.00,0.00,0.00,0.18,0.85,0.86,1.42,0.93,0.00,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
500,0,16.624,0.98,1,-0.162,0.114,0.011,0.179,0.058,1.48,0.38,1.70,3.31,0.00,0.00,0.00,0.00,0.00,0.11,0.85,0.94,1.41,0.98,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
501,0,16.657,0.98,1,-0.161,0.112,0.011,0.179,0.058,1.39,0.33,1.72,3.32,0.00,0.00,0.00,0.00,0.00,0.05,0.89,0.93,1.37,0.98,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
502,0,16.691,0.98,1,-0.151,0.105,0.011,0.179,0.058,1.34,0.32,1.66,3.29,0.00,0.00,0.00,0.00,0.00,0.05,0.92,0.94,1.32,0.99,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
503,0,16.724,0.98,1,-0.161,0.103,0.012,0.179,0.057,1.28,0.33,1.60,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.89,1.33,0.98,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
504,0,16.757,0.98,1,-0.163,0.104,0.011,0.178,0.059,1.30,0.32,1.53,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.84,1.34,1.00,0.00,0.42,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
505,0,16.791,0.98,1,-0.159,0.103,0.012,0.180,0.056,1.33,0.32,1.47,3.03,0.00,0.00,0.00,0.00,0.00,0.01,0.91,0.81,1.36,1.02,0.00,0.42,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
506,0,16.824,0.98,1,-0.150,0.093,0.011,0.180,0.057,1.37,0.32,1.48,3.03,0.00,0.00,0.00,0.00,0.00,0.01,0.89,0.75,1.27,0.98,0.00,0.44,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
507,0,16.857,0.98,1,-0.152,0.098,0.012,0.181,0.055,1.43,0.33,1.50,3.12,0.00,0.00,0.00,0.00,0.00,0.04,0.88,0.77,1.24,0.98,0.00,0.47,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
508,0,16.891,0.98,1,-0.164,0.096,0.009,0.179,0.060,1.47,0.32,1.49,3.18,0.00,0.00,0.00,0.00,0.00,0.04,0.87,0.75,1.24,0.98,0.00,0.52,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
509,0,16.924,0.98,1,-0.144,0.091,0.013,0.181,0.057,1.48,0.29,1.50,3.26,0.00,0.00,0.00,0.00,0.00,0.07,0.86,0.77,1.24,1.00,0.00,0.48,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
510,0,16.957,0.98,1,-0.151,0.092,0.009,0.179,0.059,1.48,0.34,1.50,3.23,0.00,0.00,0.00,0.00,0.00,0.04,0.82,0.71,1.18,1.04,0.00,0.46,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
511,0,16.990,0.98,1,-0.161,0.093,0.011,0.181,0.057,1.50,0.37,1.50,3.20,0.00,0.00,0.00,0.00,0.00,0.03,0.78,0.69,1.17,1.02,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
512,0,17.024,0.98,1,-0.139,0.080,0.012,0.181,0.057,1.47,0.40,1.43,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.69,1.19,1.00,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
513,0,17.057,0.98,1,-0.144,0.084,0.010,0.181,0.057,1.47,0.37,1.42,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.73,1.16,0.94,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
514,0,17.090,0.98,1,-0.158,0.086,0.010,0.181,0.058,1.51,0.40,1.36,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.72,1.15,0.96,0.00,0.36,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
515,0,17.124,0.98,1,-0.141,0.079,0.011,0.182,0.057,1.56,0.44,1.41,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.69,1.12,0.98,0.00,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
516,0,17.157,0.98,1,-0.139,0.077,0.012,0.182,0.056,1.56,0.52,1.44,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.67,1.17,0.98,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
517,0,17.190,0.98,1,-0.153,0.085,0.012,0.182,0.056,1.54,0.51,1.48,3.26,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.60,1.14,0.98,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
518,0,17.224,0.98,1,-0.155,0.091,0.011,0.180,0.057,1.58,0.54,1.47,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.62,1.16,0.98,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
519,0,17.257,0.98,1,-0.152,0.092,0.013,0.181,0.056,1.59,0.50,1.42,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.61,1.11,0.97,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
520,0,17.290,0.98,1,-0.160,0.088,0.011,0.181,0.056,1.58,0.51,1.44,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.72,1.15,0.94,0.00,0.42,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
521,0,17.324,0.98,1,-0.156,0.080,0.013,0.180,0.059,1.55,0.55,1.43,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.71,1.18,0.90,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
522,0,17.357,0.98,1,-0.154,0.083,0.014,0.183,0.056,1.54,0.56,1.41,3.41,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.66,1.31,0.89,0.00,0.44,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
523,0,17.390,0.98,1,-0.155,0.084,0.011,0.182,0.057,1.55,0.61,1.41,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.59,1.28,0.93,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
524,0,17.424,0.98,1,-0.147,0.088,0.014,0.183,0.056,1.57,0.58,1.42,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.63,1.32,0.97,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
525,0,17.457,0.98,1,-0.146,0.081,0.011,0.181,0.058,1.58,0.59,1.48,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.66,1.29,0.99,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
526,0,17.490,0.98,1,-0.145,0.084,0.014,0.181,0.056,1.53,0.52,1.44,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.73,1.38,0.96,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
527,0,17.524,0.98,1,-0.146,0.075,0.014,0.180,0.059,1.49,0.45,1.44,3.31,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.72,1.37,0.98,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
528,0,17.557,0.98,1,-0.146,0.075,0.014,0.181,0.057,1.48,0.44,1.39,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,1.46,1.00,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
529,0,17.590,0.98,1,-0.147,0.076,0.013,0.182,0.057,1.55,0.51,1.39,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.66,1.41,1.00,0.00,0.49,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
530,0,17.623,0.98,1,-0.137,0.081,0.015,0.180,0.058,1.65,0.62,1.34,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.57,1.41,0.98,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
531,0,17.657,0.98,1,-0.139,0.077,0.016,0.181,0.057,1.67,0.63,1.32,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.54,1.33,0.93,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
532,0,17.690,0.98,1,-0.139,0.073,0.015,0.178,0.059,1.64,0.58,1.35,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.55,1.37,0.93,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
533,0,17.723,0.98,1,-0.142,0.083,0.013,0.180,0.057,1.53,0.53,1.39,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.63,1.40,0.95,0.00,0.22,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
534,0,17.757,0.98,1,-0.136,0.082,0.017,0.181,0.057,1.43,0.53,1.50,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.68,1.39,0.97,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
535,0,17.790,0.98,1,-0.140,0.085,0.011,0.181,0.056,1.45,0.56,1.53,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.73,1.37,0.98,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
536,0,17.823,0.98,1,-0.136,0.074,0.014,0.178,0.059,1.44,0.52,1.51,3.17,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.69,1.39,0.95,0.00,0.14,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
537,0,17.857,0.98,1,-0.135,0.068,0.012,0.181,0.057,1.46,0.51,1.44,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.68,1.36,0.97,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
538,0,17.890,0.98,1,-0.127,0.060,0.016,0.182,0.057,1.41,0.49,1.35,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.65,1.30,0.93,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
539,0,17.923,0.98,1,-0.135,0.063,0.009,0.182,0.057,1.42,0.54,1.40,3.22,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.68,1.28,1.01,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
540,0,17.957,0.98,1,-0.129,0.057,0.010,0.180,0.060,1.47,0.59,1.37,3.25,0.00,0.00,0.00,0.00,0.00,0.05,0.73,0.64,1.28,0.97,0.00,0.27,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
541,0,17.990,0.98,1,-0.142,0.066,0.013,0.182,0.057,1.52,0.63,1.40,3.31,0.00,0.00,0.00,0.00,0.00,0.08,0.77,0.66,1.31,0.95,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
542,0,18.023,0.98,1,-0.135,0.059,0.015,0.182,0.058,1.52,0.60,1.36,3.25,0.00,0.00,0.00,0.00,0.00,0.08,0.81,0.59,1.31,0.86,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
543,0,18.057,0.98,1,-0.137,0.061,0.016,0.184,0.056,1.49,0.57,1.40,3.23,0.00,0.00,0.00,0.00,0.00,0.06,0.83,0.61,1.36,0.91,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
544,0,18.090,0.98,1,-0.133,0.060,0.015,0.183,0.058,1.48,0.55,1.43,3.21,0.00,0.00,0.00,0.00,0.00,0.04,0.86,0.59,1.34,0.94,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
545,0,18.123,0.98,1,-0.148,0.068,0.014,0.183,0.056,1.51,0.59,1.45,3.26,0.00,0.00,0.00,0.00,0.00,0.05,0.84,0.61,1.37,0.95,0.00,0.39,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
546,0,18.156,0.98,1,-0.145,0.058,0.010,0.183,0.059,1.54,0.62,1.45,3.20,0.00,0.00,0.00,0.00,0.00,0.02,0.81,0.62,1.35,0.94,0.00,0.47,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
547,0,18.190,0.98,1,-0.135,0.060,0.019,0.183,0.057,1.46,0.63,1.50,3.22,0.00,0.00,0.00,0.00,0.00,0.03,0.80,0.63,1.38,0.92,0.00,0.44,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
548,0,18.223,0.98,1,-0.157,0.071,0.014,0.182,0.058,1.43,0.64,1.51,3.19,0.00,0.00,0.00,0.00,0.00,0.12,0.83,0.69,1.39,0.92,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
549,0,18.256,0.98,1,-0.144,0.067,0.019,0.181,0.059,1.41,0.65,1.50,3.17,0.00,0.00,0.00,0.00,0.00,0.17,0.84,0.73,1.39,0.92,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
550,0,18.290,0.98,1,-0.161,0.073,0.013,0.181,0.058,1.50,0.75,1.48,3.20,0.00,0.00,0.00,0.00,0.00,0.16,0.85,0.73,1.43,0.93,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
551,0,18.323,0.98,1,-0.157,0.074,0.018,0.183,0.057,1.52,0.79,1.51,3.19,0.00,0.00,0.00,0.00,0.00,0.05,0.83,0.67,1.39,0.93,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
552,0,18.356,0.98,1,-0.161,0.087,0.016,0.180,0.056,1.56,0.80,1.52,3.22,0.00,0.00,0.00,0.00,0.00,0.03,0.83,0.64,1.48,0.94,0.00,0.46,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
553,0,18.390,0.98,1,-0.157,0.082,0.018,0.181,0.056,1.61,0.73,1.56,3.30,0.00,0.00,0.00,0.00,0.00,0.08,0.79,0.66,1.50,1.03,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
554,0,18.423,0.98,1,-0.154,0.082,0.017,0.179,0.057,1.65,0.66,1.51,3.27,0.00,0.00,0.00,0.00,0.00,0.08,0.77,0.69,1.43,1.06,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
555,0,18.456,0.98,1,-0.160,0.080,0.013,0.180,0.056,1.63,0.58,1.56,3.29,0.00,0.00,0.00,0.00,0.00,0.09,0.78,0.73,1.37,1.09,0.00,0.36,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
556,0,18.490,0.98,1,-0.161,0.085,0.015,0.180,0.057,1.48,0.54,1.50,3.22,0.00,0.00,0.00,0.00,0.00,0.06,0.77,0.66,1.30,1.08,0.00,0.40,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
557,0,18.523,0.98,1,-0.166,0.081,0.015,0.180,0.056,1.40,0.46,1.43,3.14,0.00,0.00,0.00,0.00,0.00,0.12,0.82,0.66,1.31,1.04,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
558,0,18.556,0.98,1,-0.166,0.088,0.014,0.182,0.054,1.39,0.48,1.32,2.97,0.00,0.00,0.00,0.00,0.00,0.12,0.83,0.63,1.27,1.02,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
559,0,18.590,0.98,1,-0.158,0.081,0.013,0.179,0.056,1.50,0.53,1.36,2.93,0.00,0.00,0.00,0.00,0.00,0.10,0.87,0.73,1.29,0.99,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
560,0,18.623,0.98,1,-0.156,0.085,0.017,0.180,0.056,1.50,0.57,1.41,2.87,0.00,0.00,0.00,0.00,0.00,0.08,0.84,0.75,1.27,0.98,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
561,0,18.656,0.98,1,-0.156,0.082,0.019,0.181,0.057,1.53,0.55,1.45,2.88,0.00,0.00,0.00,0.00,0.00,0.05,0.82,0.75,1.21,0.98,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
